UMAP1,UMAP2,label
-11.27895304,2.685620191,BoneMarrowcKit
-4.151489847,-3.038049682,NeonatalRib
6.698074248,-6.877859613,BoneMarrowcKit
5.680610902,2.51929837,FetalPancreas
3.572276921,-20.3111999,SmallIntestine
-1.329058855,3.641798145,EB
-11.03081132,3.14935247,BoneMarrowcKit
9.793818939,-4.168200561,NeonatalRib
-1.058791406,3.730905938,EB
-8.12193059,0.022295453,NeonatalCalvaria
2.455993449,-10.51273135,PeripheralBlood
-12.95084511,11.76163102,FetalLung
-16.03317296,-5.512419643,Testis
4.242159432,-10.75095012,SmallIntestine
1.714915584,-11.48116799,MammaryGland Involution
3.825669047,-6.754413959,BoneMarrow
6.350050739,0.367935904,FetalBrain
-8.937022064,-9.479865027,MammaryGland Virgin CD45
-12.78767549,-3.924303431,Testis
-4.394670777,-2.253402413,NeonatalSkin
-1.467542391,4.089252795,EB
-17.32101764,4.487180554,Prostate
1.416544975,-9.526075064,MammaryGland Virgin
6.922173231,0.798153348,NeontalBrain
-2.290768997,-8.131784386,BoneMarrowcKit
-8.888895784,-11.07029589,MammaryGland Virgin CD45
-11.9377971,12.78273733,FetalIntestine
-11.52798864,3.958616614,BoneMarrowcKit
8.274926017,2.413780865,MammaryGland Virgin
10.55612479,-1.412362702,Kidney
-1.268314199,4.955082391,EB
5.126441118,2.718519107,Female fetal Gonad
-9.636113659,2.104922247,BoneMarrow
-0.661238732,5.505045384,EB
0.767506768,-6.697863829,FetalIntestine
-12.95677601,-3.626592501,Testis
-9.834008933,1.983236919,BoneMarrowcKit
10.71496319,-1.862315244,Kidney
-0.190409545,6.981824616,EB
-10.07497083,1.799927989,BoneMarrowcKit
5.279940328,0.699534383,EmbryonicMesenchyme
9.854173098,-16.23653041,MammaryGland Lactation
4.179462791,10.09400438,EmbryonicStemCells
-0.558543242,8.877810686,CJ7 EB14 WT
9.176628771,11.83286065,BoneMarrowcKit
18.45522595,0.685190114,MammaryGland Lactation
-8.286454726,-8.532497631,MammaryGland Virgin CD45
-10.32259254,3.161559011,BoneMarrowcKit
3.281038154,9.540236088,EmbryonicStemCells
-1.149613607,7.538885321,EB
3.652303037,-20.35856981,SmallIntestine
1.134044034,-11.49993451,MammaryGland Pregnancy
-18.53357615,-6.649202236,Testis
11.32505476,11.99040702,BoneMarrowcKit
7.075192921,-9.418008588,SmallIntestine
13.78717632,-11.67099422,Stomach
5.373970568,2.395276639,FetalLung
-0.638748083,-12.49673961,MammaryGland Pregnancy
5.485686348,-6.641297116,BoneMarrowcKit
-0.231002352,8.568622717,CJ7 EB14 WT
-0.93983616,-6.733932184,Liver
-0.952747338,-7.798875079,Ovary
-4.749312528,-2.632884381,NeonatalSkin
-12.75697706,-3.980213029,Testis
-7.269246485,-10.34355442,MammaryGland Virgin CD45
2.639221492,15.46813399,MesenchymalStemCells
6.571520062,-10.17527356,SmallIntestine
5.220166448,1.984844685,FetalStomach
1.974856218,1.435289002,BoneMarrow
-4.031280873,17.64962926,Pancreas
3.392745317,9.531836451,EmbryonicStemCells
4.228747005,1.022246521,FetalStomach
-9.447760708,10.66342779,FetalKidney
10.48148383,11.30695224,BoneMarrowcKit
9.551274538,11.78842629,BoneMarrow
-3.613437388,13.10501965,TrophoblastStemCells
9.822798886,-4.488137235,NeonatalRib
5.397437286,-6.829705082,BoneMarrowcKit
6.324334871,-6.474921555,BoneMarrowcKit
-10.11011727,4.552012462,BoneMarrow
-13.77760401,0.830924751,Brain
14.88011463,-1.661756603,Thymus
-2.360696657,6.886232746,EB
-2.533110898,-2.426210664,NeonatalHeart
3.622660747,-0.205467904,FetalLung
-9.716332323,5.01333284,BoneMarrow
0.989129288,-3.180054203,MesenchymalStemCellsPrimary
-10.66876583,-6.561250787,Placenta
-17.5797215,4.90471588,Prostate
3.078852542,14.4853279,MesenchymalStemCells
-4.052209294,17.59689352,Pancreas
3.019185316,15.97124825,MesenchymalStemCells
-1.72197626,8.812090453,CJ7 EB14 WT
2.885823329,15.94349149,MesenchymalStemCells
-0.383097592,-11.14124841,MammaryGland Pregnancy
10.83140074,-15.15059709,MammaryGland Lactation
-6.735960447,-8.228064283,Lung
-1.006639316,8.175627246,CJ7 EB14 WT
10.63541088,-15.10036404,MammaryGland Lactation
6.3449217,-1.245960487,CJ7 EB14 Ezh2
0.467259301,7.633287846,CJ7 EB14 WT
10.70807105,-1.81247463,Kidney
-7.932935109,-11.0932639,MammaryGland Virgin CD45
10.16615387,-0.375135092,Kidney
-1.478211662,5.370597593,EB
4.112276393,-5.004089243,MesenchymalStemCellsPrimary
1.298983183,-10.13295532,PeripheralBlood
6.880634255,3.050851239,FetalKidney
-7.998841618,-10.32218575,MammaryGland Virgin CD45
-3.366475899,-5.839201389,Pancreas
10.68184074,-1.825370808,Kidney
-17.82119609,-6.737873874,Testis
-1.393239705,6.03533827,CJ7 EB14 Ezh2
10.08882127,-1.748510936,Stomach
-9.502065974,9.951529262,FetalIntestine
14.98699357,-1.784494178,Thymus
-3.484368399,13.36246745,TrophoblastStemCells
1.309858954,2.510035193,Muscle
3.408963018,15.91450792,MesenchymalStemCells
-6.563101336,0.65515027,NeonatalCalvaria
6.120110646,-6.6208628,BoneMarrowcKit
-7.684459977,-7.987434645,MammaryGland Virgin CD45
-7.817291246,-11.12245935,MammaryGland Virgin CD45
-7.537400421,-9.944956836,MammaryGland Virgin CD45
-8.232621092,-9.756780062,MammaryGland Virgin CD45
10.26786235,-0.526554669,Kidney
0.878551941,-11.42725991,MammaryGland Pregnancy
1.724714516,13.2251677,TrophoblastStemCells
2.794292538,15.82539929,MesenchymalStemCells
-0.053072993,4.947996238,CJ7 EB14 Ezh2
-2.674291525,-2.594085054,NeonatalHeart
-3.584210538,13.36394164,TrophoblastStemCells
-12.62458834,-2.79063148,Testis
-0.19138174,-8.000622956,Liver
-11.37590269,-12.76488947,Kidney
-1.206621307,3.351981195,EB
8.688616248,5.155214904,Placenta
2.17531583,-7.41319731,Spleen
5.932603066,2.219537335,FetalStomach
15.05106437,4.221565964,Lung
-4.112948466,-1.803956873,Kidney
6.527952132,2.687634773,FetalPancreas
-0.781424069,-7.116757513,Liver
-1.002715086,-7.753823191,Uterus
-0.80674418,-12.58704129,MammaryGland Pregnancy
-14.27913778,0.968749685,Brain
0.849785848,-6.601904465,FetalIntestine
-9.8015748,5.006712601,PeripheralBlood
-0.140895056,-6.910933849,FetalBrain
6.00527384,-7.002453604,BoneMarrow
3.074786725,9.423683218,EmbryonicStemCells
-0.771439055,7.666010128,EB
-14.90597679,-4.854650168,Testis
6.883607392,3.890538256,FetalKidney
-0.221869768,-12.70717799,MammaryGland Pregnancy
5.566514177,3.964123162,Female fetal Gonad
-2.796082221,12.8268786,TrophoblastStemCells
1.371719671,-10.61277658,MammaryGland Virgin
2.680038635,14.34607041,MesenchymalStemCells
15.21534092,-6.184516551,Pancreas
-0.512621948,-12.68388669,MammaryGland Pregnancy
-7.506761325,-6.874693365,Uterus
-3.202110971,13.09674159,TrophoblastStemCells
-7.605470117,-8.635933447,MammaryGland Involution CD45
10.33415183,-15.86505709,MammaryGland Lactation
-16.57131076,-6.235704191,Testis
3.620988815,-19.49531001,SmallIntestine
9.222729444,11.86971308,BoneMarrowcKit
6.374324051,3.952644417,Male fetal Gonad
11.34432124,12.41233757,BoneMarrow
-2.339189234,11.51142386,TrophoblastStemCells
4.935554368,-5.052124734,PeripheralBlood
6.835692835,3.696974501,FetalKidney
-6.352266282,9.117359313,NeonatalRib
-0.944469508,-6.280313287,Liver
-7.086138599,-8.925865127,MammaryGland Involution CD45
-9.70378512,2.103367467,BoneMarrowcKit
9.433652261,-15.70471206,MammaryGland Lactation
8.824002923,-16.32905157,MammaryGland Lactation
3.17006933,-9.051112788,Lung
-2.060687029,-8.436885309,MammaryGland Virgin
9.170961345,12.05724805,BoneMarrow
6.413463316,-10.1793367,SmallIntestine
7.967881002,-2.177207067,Placenta
-0.59907785,-12.74096431,MammaryGland Pregnancy
5.986784105,2.589094275,Female fetal Gonad
-8.313161099,-8.434429888,MammaryGland Involution
-2.332730948,11.25793367,TrophoblastStemCells
-6.479359652,9.128169027,NeonatalRib
0.710978653,-7.100042292,MammaryGland Virgin
-3.411533679,-5.939681587,Pancreas
6.083793775,4.205580481,Female fetal Gonad
7.158966224,-1.49912235,CJ7 EB14 Ezh2
-14.12565449,0.888746318,Brain
-0.372465668,8.87973318,CJ7 EB14 WT
0.069656834,8.062345937,CJ7 EB14 WT
-15.85830942,-4.933947242,Testis
0.139502046,4.970210972,CJ7 EB14 Ezh2
-0.376268782,-4.927414591,Uterus
9.144110757,11.98008272,PeripheralBlood
10.30313052,11.78753247,BoneMarrowcKit
6.449709698,2.857263815,FetalLung
1.512734904,-9.656793913,Thymus
-1.011121838,-6.75761937,Liver
6.834193548,-5.398941447,BoneMarrowcKit
8.380162101,-15.37828939,MammaryGland Lactation
10.20279111,-15.17824525,MammaryGland Lactation
-8.521690549,-15.37592088,Lung
1.614041339,-3.452786847,MesenchymalStemCellsPrimary
1.524432956,-10.68063912,MammaryGland Virgin
3.857579811,-2.983996384,BoneMarrowcKit
-12.41155783,-3.803849803,Testis
3.319214151,2.278462068,NeonatalMuscle
1.842085575,-11.55859206,PeripheralBlood
2.676896307,15.86333367,MesenchymalStemCells
5.601461474,1.456761242,FetalIntestine
-14.22613807,0.958486665,Brain
15.16135115,-1.618718116,Thymus
4.837183614,-11.31236146,SmallIntestine
15.01973938,-2.359502238,Thymus
-0.429885315,7.62197259,EB
1.78515171,-11.38352453,PeripheralBlood
-8.197958773,-8.761675541,MammaryGland Virgin CD45
-15.01452216,-5.635112857,Testis
2.966030948,-3.306651777,MesenchymalStemCellsPrimary
3.879780184,9.927920147,EmbryonicStemCells
-3.242718595,-2.412152691,NeonatalHeart
0.933785211,-11.50780445,MammaryGland Pregnancy
5.152223178,-11.74968497,SmallIntestine
2.898455613,15.02506118,MesenchymalStemCells
6.885312323,-6.056780116,FetalLiver
-11.35290725,2.660984009,BoneMarrowcKit
15.14584266,-6.25594387,Pancreas
-6.249879767,-0.257840709,NeonatalCalvaria
-1.399644573,6.1345776,EB
5.75665345,-12.05118364,SmallIntestine
-3.275476682,13.38736519,TrophoblastStemCells
6.946252797,-5.496625406,BoneMarrowcKit
1.980574464,-11.58929006,PeripheralBlood
-6.837778127,-0.772347684,NeonatalCalvaria
5.227979855,-10.13430709,SmallIntestine
6.558918478,-1.296981563,CJ7 EB14 Ezh2
-17.4688749,4.562656471,Prostate
-2.412755776,6.643062389,EB
1.803246912,1.384907096,Male fetal Gonad
-0.638006055,-7.426804234,Liver
-2.618334469,13.41471445,TrophoblastStemCells
-1.306573513,4.290104985,EB
-6.572061826,-7.590126935,Lung
1.63642473,3.876202749,Female fetal Gonad
7.159564921,-1.542295263,CJ7 EB14 Ezh2
-1.005663502,8.533778038,CJ7 EB14 WT
6.562755208,3.370836218,FetalKidney
9.032203101,-16.58458634,MammaryGland Lactation
-9.571681073,10.70228216,FetalIntestine
1.832311893,-11.23515253,MammaryGland Virgin
4.549487755,2.197031393,FetalPancreas
5.818176751,-6.928487605,BoneMarrow
-7.043075232,-7.95113976,Bladder
5.783167603,2.199216724,Male fetal Gonad
-0.964840802,-6.990534048,Liver
11.0001369,-14.92286215,MammaryGland Lactation
-10.16260708,2.58622216,BoneMarrowcKit
-7.96613809,-9.931162696,MammaryGland Virgin CD45
6.288033709,-5.224691369,PeripheralBlood
10.17433185,-15.13929297,MammaryGland Lactation
7.405645174,-5.456845175,BoneMarrowcKit
-8.720225336,-10.41255727,MammaryGland Virgin CD45
-16.65111166,-6.204257953,Testis
-11.479314,3.29440746,BoneMarrowcKit
1.526786304,-9.822348316,MammaryGland Virgin
4.661091442,2.690918696,Female fetal Gonad
-10.95151298,3.374299211,BoneMarrow
-0.79095838,-12.63885245,MammaryGland Pregnancy
0.422801363,6.735262247,mES
-1.987642584,-7.735267719,Liver
9.097820051,-15.52000082,MammaryGland Lactation
-1.349871656,5.82270022,EB
2.964616819,15.55237952,MesenchymalStemCells
0.519583567,8.19089898,CJ7 EB14 WT
6.998654325,-9.501659958,SmallIntestine
-8.468630887,8.686759656,FetalIntestine
14.84357508,-1.6272236,Thymus
-15.11447331,1.318539829,Brain
-1.062950291,-6.436674578,Liver
-6.316815896,9.050848579,NeonatalRib
9.754732426,-4.319834825,NeonatalRib
5.960271462,3.135015465,FetalKidney
10.44799174,-1.431660689,Kidney
8.432959874,-16.40067158,MammaryGland Lactation
15.37921324,-1.899748092,Thymus
3.954257276,1.007441438,FetalStomach
-8.696135884,-9.9568877,MammaryGland Virgin CD45
12.2672834,-0.064451442,Liver
6.460717976,2.196017697,FetalKidney
-7.347917053,-9.201603757,MammaryGland Involution CD45
1.491208577,-3.056519897,MesenchymalStemCellsPrimary
10.79647899,-1.097552163,Kidney
3.180213932,9.504286567,EmbryonicStemCells
-1.261081161,-7.638433256,Muscle
9.898340076,1.742175474,FetalBrain
-0.762852217,-7.237685714,Liver
6.010577332,4.706117359,Female fetal Gonad
-8.34725335,-0.288721771,NeonatalCalvaria
-0.216472643,-12.04396722,MammaryGland Pregnancy
-9.100231016,10.94930408,Muscle
-3.981863773,17.68751605,Pancreas
0.336879889,6.891689111,Unannotated
15.14985903,-1.830301721,Thymus
0.894754007,1.239767909,FetalStomach
-7.00313067,-8.902951889,MammaryGland Involution CD45
-13.87297991,0.8020059,Brain
4.098013363,2.5780926,Female fetal Gonad
6.111601828,13.08307861,Placenta
-2.896734901,-3.201905978,NeonatalSkin
-2.284529111,11.21348833,TrophoblastStemCells
-8.195418799,-11.33654714,MammaryGland Involution CD45
-8.232130074,-15.31503205,Lung
-18.20996347,-6.805478773,Testis
5.929571539,12.89408358,Placenta
5.443105228,4.251870855,Female fetal Gonad
-8.917706073,-11.41162725,MammaryGland Virgin CD45
10.52666539,-1.472677373,Kidney
-0.528383007,-12.48456778,MammaryGland Pregnancy
5.660019555,-6.028631887,BoneMarrowcKit
6.32684286,1.611482679,Male fetal Gonad
10.58889977,11.80752908,BoneMarrow
4.061086834,-6.636206945,BoneMarrow
2.790873608,13.96771567,MesenchymalStemCells
-0.817936493,-8.642271981,MammaryGland Pregnancy
15.34377856,-1.943434402,Thymus
-1.472489418,-4.545011408,Bladder
-2.975928266,-3.001690834,Uterus
-10.83868199,3.158153656,BoneMarrowcKit
-1.170102848,5.665932754,CJ7 EB14 Ezh2
3.797778621,9.552414535,EmbryonicStemCells
-9.912661203,10.17830857,FetalIntestine
7.126738897,-1.656412212,CJ7 EB14 Ezh2
4.414313427,-1.846636425,FetalLung
-9.997550675,1.927170719,BoneMarrowcKit
3.269109438,-3.391907756,MesenchymalStemCellsPrimary
-6.255598416,-0.210855711,NeonatalCalvaria
3.550850036,-19.70601874,SmallIntestine
0.173691755,8.116095891,CJ7 EB14 WT
0.292936893,7.837840649,CJ7 EB14 WT
8.209338698,-2.345563872,CJ7 EB14 Ezh2
-14.82922749,-5.209590112,Testis
-8.208284593,-9.396324677,MammaryGland Virgin CD45
11.93970803,12.68578833,BoneMarrowcKit
-18.6676788,-6.549788094,Testis
-15.02963761,-5.755730797,Testis
-14.15976251,-4.557789744,Testis
9.795919206,-1.837461963,Stomach
5.702702329,4.546696083,Female fetal Gonad
-1.123559193,3.400133604,EB
3.145156113,-1.002569098,FetalLiver
-2.803706959,-2.785860106,NeonatalHeart
3.55192414,9.526202956,EmbryonicStemCells
6.397325788,3.855444585,FetalIntestine
7.636846191,-15.11191003,MammaryGland Lactation
-7.600291929,-10.70515353,MammaryGland Virgin CD45
1.892444636,1.275362282,NeonatalHeart
9.473505903,-16.30432852,MammaryGland Lactation
11.78141524,12.59032381,BoneMarrowcKit
-7.146019341,-10.31909964,MammaryGland Virgin CD45
6.594610653,3.55888166,FetalKidney
-6.585247648,-7.802094484,Bladder
9.648412673,1.445699575,FetalBrain
-0.980991964,-7.76256931,Liver
-6.627317265,-7.941608939,Lung
4.464143182,0.853304742,FetalIntestine
0.426504525,8.114959506,CJ7 EB14 WT
3.131155626,15.51932694,MesenchymalStemCells
9.541614189,-1.98180026,Stomach
6.782603061,-5.21018029,PeripheralBlood
6.769143627,-6.666881403,BoneMarrowcKit
-7.81306989,-9.331798808,Kidney
4.254821542,-0.704787825,FetalStomach
-8.47995704,-15.15428208,Lung
-0.781252922,-12.32026426,MammaryGland Pregnancy
-9.945445371,9.644619172,FetalPancreas
-2.696211792,-2.713307695,NeonatalHeart
2.894695538,16.20440643,MesenchymalStemCells
-2.605117558,12.44098679,TrophoblastStemCells
10.59749123,-0.873962987,Kidney
-10.98091222,-12.64653548,Kidney
-3.154272429,12.71018094,TrophoblastStemCells
1.56942946,-11.22838912,MammaryGland Virgin
11.33610165,-1.335143828,Kidney
1.956689954,-10.68667808,Lung
-0.17166912,-7.615500588,Placenta
-3.303732648,12.8509539,TrophoblastStemCells
8.37239087,3.217596191,Ovary
3.047395709,15.1377841,MesenchymalStemCells
10.90661191,11.62815662,BoneMarrowcKit
4.252346649,-2.48862296,Ovary
-16.73885427,-6.094506441,Testis
-1.643759009,-8.70698607,MammaryGland Involution
-17.535378,4.3647616,Prostate
6.262810068,-12.26282909,SmallIntestine
-5.788393411,1.376945195,NeonatalRib
10.9276956,-14.82168838,MammaryGland Lactation
1.46690321,-10.43127507,MammaryGland Virgin
2.952283083,-0.22664557,FetalLiver
0.091807265,-6.907927788,FetalBrain
1.631670411,0.549796501,FetalStomach
-0.497829635,-10.17340564,Spleen
1.315886556,2.563840488,FetalLung
11.97811369,12.83806207,BoneMarrowcKit
-0.566179117,-6.742812947,Liver
2.182715582,9.392230037,EmbryonicStemCells
15.25206038,-2.051868003,Thymus
-7.848019975,-10.38470135,MammaryGland Virgin CD45
-7.802943592,0.355154112,NeonatalCalvaria
2.110674562,-7.40880663,PeripheralBlood
3.72587328,9.521928986,EmbryonicStemCells
-7.761579438,-10.38496833,MammaryGland Virgin CD45
9.748168317,-15.12769926,MammaryGland Lactation
-15.79977672,-5.045181264,Testis
3.888378166,9.738289901,EmbryonicStemCells
9.77966848,1.413528675,FetalBrain
-0.770841788,-12.63596157,MammaryGland Pregnancy
-3.510923647,13.06884059,TrophoblastStemCells
-0.618429606,-12.23211625,MammaryGland Pregnancy
4.605611144,0.502076879,FetalIntestine
6.869915227,3.539217845,FetalKidney
3.112534388,14.94422131,MesenchymalStemCells
5.073320028,2.647515698,Female fetal Gonad
-10.42369125,10.23552229,FetalIntestine
0.061486095,4.979255976,CJ7 EB14 Ezh2
-17.89991671,-6.806594835,Testis
-1.673736837,7.351626148,EB
-9.491017375,5.077243622,BoneMarrow
6.770468548,2.338322479,FetalLung
3.2188205,15.82585715,MesenchymalStemCells
18.64615908,0.891566139,MammaryGland Lactation
-7.215538383,-9.591698917,MammaryGland Virgin CD45
9.820701696,-4.421271431,NeonatalRib
1.64766467,-11.02924977,MammaryGland Virgin
-7.297954434,-8.763451912,MammaryGland Involution CD45
-2.528808999,13.14000103,TrophoblastStemCells
4.014221387,9.664622619,EmbryonicStemCells
5.958497874,2.241008584,Female fetal Gonad
-12.42530848,-2.680395394,Testis
1.422744484,3.976399296,FetalStomach
6.463524211,-1.105611817,CJ7 EB14 Ezh2
8.399034148,-16.1586231,MammaryGland Lactation
-2.850446542,12.6513662,TrophoblastStemCells
9.860582097,-15.71119983,MammaryGland Lactation
1.82810653,-11.29089553,MammaryGland Virgin
5.956640782,3.663947618,Female fetal Gonad
-0.079867451,-5.542819936,Placenta
-4.39831274,-13.23780837,MammaryGland Involution CD45
-17.7579759,4.550414266,Prostate
-3.202321478,12.94818569,TrophoblastStemCells
5.306126562,-6.113725239,BoneMarrowcKit
5.193894363,2.053722342,FetalPancreas
-14.31765102,-4.927396598,Testis
-9.00524246,9.031290681,FetalStomach
13.55830651,-10.91043243,Stomach
8.706301246,5.187283242,Placenta
-17.22642168,4.384568749,Prostate
-3.636250433,2.073274739,Kidney
-7.554549465,-9.443492778,Testis
10.161105,-15.6428946,MammaryGland Lactation
0.505982744,6.217962867,CJ7 EB14 WT
8.650403027,-16.42809723,MammaryGland Lactation
4.894801857,1.114547444,FetalIntestine
-15.70633027,-5.248861785,Testis
-1.121005773,5.571808103,CJ7 EB14 Ezh2
-9.412695449,-10.62658322,MammaryGland Virgin CD45
-14.5761959,0.556969075,Brain
-8.863265365,-10.38345671,MammaryGland Virgin CD45
7.140262732,0.600554155,FetalStomach
-7.506490207,-10.88544691,MammaryGland Virgin CD45
-1.231759797,-6.250537724,Liver
-14.72982101,8.434897376,Brain
-4.101216948,-12.72507244,MammaryGland Involution CD45
5.739311782,4.502663072,Female fetal Gonad
-15.26721272,1.449529751,Brain
-1.569160294,-7.847943877,MammaryGland Virgin
6.873345381,3.769214209,FetalKidney
1.370739671,2.75449344,Placenta
-6.139384146,-0.14547399,NeonatalCalvaria
8.08896482,-6.756253464,BoneMarrow
-7.362257984,-9.180584041,MammaryGland Involution CD45
7.90796425,-2.056142903,CJ7 EB14 Ezh2
3.248406612,15.13001355,MesenchymalStemCells
3.177161174,14.11258291,MesenchymalStemCells
-9.942089044,4.77887498,BoneMarrow
4.009925497,-11.25317478,SmallIntestine
6.955804918,-9.493460953,SmallIntestine
1.427279573,3.273615231,Muscle
15.11266596,-1.896819186,Thymus
4.666691851,-5.811502595,BoneMarrowcKit
-0.243245009,-5.337485069,MammaryGland Involution CD45
-1.275268282,6.054955013,EB
10.95387095,-14.82770809,MammaryGland Lactation
1.469906612,1.069399105,FetalPancreas
4.665378771,-5.736925864,BoneMarrowcKit
3.419895252,15.68811332,MesenchymalStemCells
1.550350338,-9.686530077,MammaryGland Pregnancy
0.02176364,7.054585649,EB
5.704229658,-9.47419558,SmallIntestine
-3.088521444,12.96051063,TrophoblastStemCells
3.1662088,-0.676781687,Spleen
6.512035896,-1.317025386,CJ7 EB14 Ezh2
-1.858842438,8.806175229,CJ7 EB14 WT
-6.944267091,0.30553147,NeonatalCalvaria
-3.260930069,-3.140859306,NeonatalHeart
0.789339153,-7.475829593,Liver
6.621911114,-6.353528344,BoneMarrowcKit
8.5539045,-15.46471309,MammaryGland Lactation
6.609177573,2.748286838,FetalKidney
4.650618843,1.080353613,FetalStomach
-3.262925338,12.44029629,TrophoblastStemCells
-1.171533036,7.117329422,EB
1.367204528,2.952842145,FetalLung
13.94391558,-11.59475419,Stomach
9.927938759,1.497330789,FetalBrain
11.96465823,12.77937029,BoneMarrowcKit
15.10112846,-1.832629074,Thymus
-5.783699353,1.404577069,NeonatalRib
4.291178662,-2.188202714,Female fetal Gonad
8.770360088,-16.48032486,MammaryGland Lactation
8.398182343,2.883413934,Ovary
7.399745217,-6.527693082,BoneMarrowcKit
-11.26059679,3.007682452,BoneMarrowcKit
-1.143620334,5.830286231,CJ7 EB14 Ezh2
1.15201897,-3.263595929,MesenchymalStemCellsPrimary
-4.319651152,-13.23272851,MammaryGland Involution
10.48629639,-15.38566438,MammaryGland Lactation
4.268374534,-0.820647556,FetalLung
1.599982086,0.515386851,FetalStomach
-11.18719616,2.913846896,BoneMarrowcKit
7.95132575,-2.073992463,Placenta
9.676750036,-15.31674198,MammaryGland Lactation
10.4895199,11.87182775,BoneMarrowcKit
3.820816517,2.299562303,Female fetal Gonad
8.514182667,-15.62722586,MammaryGland Lactation
3.375593115,-1.683599336,FetalLiver
2.493474016,0.935862886,FetalIntestine
-2.921910845,-2.725532144,NeonatalHeart
-0.96774891,7.261028604,EB
-4.218385171,-2.272733266,Uterus
2.990694181,-7.363160543,PeripheralBlood
6.115749417,-10.37833643,SmallIntestine
-8.008052778,-8.237225794,MammaryGland Virgin CD45
-2.198945088,11.32493643,TrophoblastStemCells
-9.989848507,1.84990523,BoneMarrowcKit
-6.875119503,9.327492036,NeonatalMuscle
10.43589256,11.4620323,BoneMarrowcKit
-0.985131161,7.78290939,EB
9.914633582,12.2147656,BoneMarrow
-0.468319427,8.238485632,CJ7 EB14 WT
-8.808860825,-10.0887335,MammaryGland Virgin CD45
2.219860262,13.47560184,TrophoblastStemCells
3.0212419,13.88802604,MesenchymalStemCells
1.00075393,-3.113170249,MesenchymalStemCellsPrimary
-6.305202355,0.965160565,NeonatalCalvaria
-18.87831038,-6.448682039,Testis
-2.568876322,13.26765591,TrophoblastStemCells
12.39060617,-0.051925332,Placenta
3.335960137,-3.4085536,MesenchymalStemCellsPrimary
-11.70965828,12.92702587,FetalStomach
15.04444178,4.23923166,Lung
2.269550501,-8.118529957,Lung
-7.874039365,-10.76489006,MammaryGland Virgin CD45
5.586438504,4.514616871,Female fetal Gonad
-9.593851454,2.072987871,BoneMarrowcKit
-1.959288696,8.908265793,CJ7 EB14 WT
-6.425781086,-0.516637385,NeonatalCalvaria
-1.495746474,-8.392792957,MammaryGland Pregnancy
4.948688376,2.086784652,FetalPancreas
3.571980344,9.612584667,EmbryonicStemCells
-16.96722696,-6.470349262,Testis
-10.14961048,10.25030716,FetalStomach
-8.921349284,10.33070227,NeontalBrain
-0.730259877,-12.40879367,MammaryGland Pregnancy
8.134124267,-2.270833055,CJ7 EB14 Ezh2
-14.57835703,-4.823167796,Testis
-1.301382675,8.940976043,EB
-8.670137878,-15.01735229,Lung
-0.788015549,7.031322343,EB
-2.978249189,12.58395051,TrophoblastStemCells
-0.794476169,7.200505634,EB
1.821687937,-11.21705732,PeripheralBlood
9.439744517,11.65627186,BoneMarrow
5.988150036,1.726951995,FetalKidney
-16.65618601,4.370939043,Prostate
3.301361747,-9.052821853,Lung
4.593958543,1.940193724,FetalLung
13.76970597,-11.28834564,Stomach
-3.491716192,13.04369089,TrophoblastStemCells
-7.089016994,-8.252698385,MammaryGland Involution
1.721129943,-3.219206995,MesenchymalStemCellsPrimary
2.484734783,-8.043237917,Lung
0.063291968,8.194620896,CJ7 EB14 WT
-7.734629111,-6.907075325,Uterus
9.825480165,12.43897752,BoneMarrow
-7.232477423,-10.432874,MammaryGland Virgin CD45
3.108752571,15.85987884,MesenchymalStemCells
-3.097229908,13.33741669,TrophoblastStemCells
-11.41484441,3.519986574,BoneMarrowcKit
-8.610488669,-15.42194222,Lung
-1.3920456,-4.13236009,MammaryGland Involution
-1.03830852,-4.954108203,MammaryGland Virgin CD45
7.2867892,-6.419529175,BoneMarrowcKit
5.794679672,-10.21427323,SmallIntestine
7.322804877,0.618790649,FetalLiver
-11.06535095,-12.70341193,Kidney
4.891344909,-11.33990794,SmallIntestine
3.104322408,14.3121043,MesenchymalStemCells
10.73349515,-1.12802209,Kidney
4.728645703,4.609523142,Prostate
-4.829607544,-3.04182062,NeonatalSkin
-6.745472964,9.195084001,NeonatalMuscle
-13.47519118,-3.917223761,Testis
-3.84085857,4.971016848,Unannotated
5.204941781,-6.267140478,BoneMarrowcKit
0.661039024,7.862982606,CJ7 EB14 WT
10.24910138,11.65188222,BoneMarrow
-8.718926417,-14.97262634,Lung
-3.495036224,-3.430807113,NeonatalRib
-6.496698582,1.02882112,NeonatalRib
-11.219255,-12.82255322,Kidney
6.28046563,3.296965215,Female fetal Gonad
-0.703149319,-7.272403554,Liver
1.351040597,1.983680552,FetalStomach
9.344590558,11.97485641,BoneMarrow
-9.738514392,4.929617875,BoneMarrow
3.755724208,1.557697626,FetalLung
3.348107983,-9.065757826,Lung
-14.72079284,8.422880608,Brain
-7.182484244,-10.3943762,MammaryGland Virgin CD45
1.474802496,-10.72024936,MammaryGland Virgin
-3.57568643,2.092426975,Kidney
4.144764447,9.806524304,EmbryonicStemCells
8.980013196,-16.283067,MammaryGland Lactation
-1.305361326,3.323635251,EB
5.780433402,4.432500086,Female fetal Gonad
-9.824846007,2.775893263,BoneMarrowcKit
-3.008319398,12.41513546,TrophoblastStemCells
4.16104847,-10.67031285,SmallIntestine
