"UMAP1","UMAP2","label"
-2.05137324333191,6.75974321365356,"BoneMarrowcKit"
-2.67162799835205,0.630357623100281,"SmallIntestine"
-6.82605075836182,8.84339141845703,"NeonatalCalvaria"
15.9015455245972,9.93627643585205,"Testis"
1.15959286689758,-0.604904472827911,"Pancreas"
-1.12427186965942,6.62925148010254,"BoneMarrowcKit"
9.78779411315918,21.2902545928955,"FetalKidney"
-1.28423416614532,7.78389263153076,"FetalLiver"
2.56979918479919,6.894859790802,"FetalKidney"
1.33026528358459,23.516450881958,"Prostate"
4.00723648071289,9.01126766204834,"MesenchymalStemCellsPrimary"
-1.92494857311249,15.467414855957,"EmbryonicStemCells"
-6.28823804855347,6.47996187210083,"Stomach"
6.65102672576904,14.4736738204956,"TrophoblastStemCells"
3.97606468200684,9.28310203552246,"FetalLiver"
